方案,年份,情景编号,收入/元,成本/元,互补收益估计/元,利润/元,产量/斤,销量/斤,滞销量/斤,滞销比例,种植面积/亩
问题三方案,2024,160,6417183.858025263,851805.1253141884,332914.62926150695,5898293.361972582,1343660.4038679565,1162585.6337993043,181074.77006865223,0.13476230269746545,1308.9999999999964
问题三方案,2024,161,6539783.43574684,882932.0070869243,338131.6719904444,5994983.100650361,1305997.0571057454,1147286.458882232,158710.59822351346,0.12152446849707013,1308.9999999999964
问题三方案,2024,162,6528347.38876493,864671.5506587838,341043.3265337475,6004719.164639894,1357433.0988412017,1173009.7422872232,184423.35655397852,0.13586183857710188,1308.9999999999964
问题三方案,2024,163,6345181.583954683,863387.532179976,310461.24468487635,5792255.296459583,1250437.0006942255,1134874.5380521873,115562.46264203824,0.09241766084807114,1308.9999999999964
问题三方案,2024,164,6386329.047345451,880437.3358439474,310844.48468353064,5816736.196185034,1263667.3353762825,1149262.1855230215,114405.14985326095,0.09053423052926704,1308.9999999999964
问题三方案,2024,165,6501939.499652328,866962.0846697242,362164.0664137973,5997141.481396401,1452284.9858761844,1165481.1060067646,286803.87986941985,0.19748457269658196,1308.9999999999964
问题三方案,2024,166,6511061.878736506,878433.005441959,343983.66039533145,5976612.533689879,1366883.1862410137,1167949.3966367024,198933.78960431134,0.14553825199312578,1308.9999999999964
问题三方案,2024,167,6510484.286020704,883990.968909162,334532.9223663678,5961026.239477909,1299848.16911906,1141922.3666930753,157925.80242598476,0.1214955763125897,1308.9999999999964
问题三方案,2024,168,6521749.966862433,880055.4553082726,329453.8128560592,5971148.32441022,1316978.4684107655,1153527.5502130482,163450.91819771728,0.12411054707292067,1308.9999999999964
问题三方案,2024,169,6517720.715960636,864209.826801444,351236.97393096745,6004747.863090158,1435762.787074293,1187161.0244678624,248601.76260643057,0.1731496071945252,1308.9999999999964
问题三方案,2024,170,6366345.080081061,882781.9437529083,319113.71661921643,5802676.85294737,1265195.8058869976,1124862.2774779103,140333.52840908733,0.11091842682066351,1308.9999999999964
问题三方案,2024,171,6265388.202571241,859326.3406166774,310177.89270245365,5716239.754657018,1252456.954041424,1125628.2810199037,126828.67302152026,0.10126389782281132,1308.9999999999964
问题三方案,2024,172,6508702.646647248,854920.8068400617,342097.34201994736,5995879.1818271335,1386158.3773642126,1169177.6146965113,216980.76266770135,0.15653388978558958,1308.9999999999964
问题三方案,2024,173,6395267.565246961,843033.9290948071,343969.54842373054,5896203.184575885,1367091.6042503987,1154597.6597011539,212493.94454924483,0.15543504465142197,1308.9999999999964
问题三方案,2024,174,6609329.655365175,875971.231765342,354088.03221747075,6087446.455817304,1395729.0113530378,1182832.0399141232,212896.97143891454,0.1525346035707386,1308.9999999999964
问题三方案,2024,175,6453819.422693108,855049.2906959708,324490.3209993433,5923260.45299648,1326747.136980401,1174739.7547460704,152007.38223433052,0.1145714793704326,1308.9999999999964
问题三方案,2024,176,6347887.463909677,872941.3543000018,365498.6326301495,5840444.742239825,1438823.9521381524,1130387.5135349229,308436.4386032296,0.2143670447971624,1308.9999999999964
问题三方案,2024,177,6683737.806427045,860392.3001985417,362747.77328075067,6186093.279509254,1447248.838799433,1199519.3985307333,247729.44026869978,0.17117266473276566,1308.9999999999964
问题三方案,2024,178,6507008.505815139,863393.0498131473,339991.6997219214,5983607.155723913,1341580.5518066953,1170293.5580024016,171286.99380429368,0.12767551942641306,1308.9999999999964
问题三方案,2024,179,6513990.2626841925,854556.4092738791,357761.4423385653,6017195.295748878,1437548.6522549712,1174112.5569751214,263436.09527984983,0.18325369013884715,1308.9999999999964
问题三方案,2024,180,6491969.087198477,878125.7533438771,345376.2707356009,5959219.604590201,1367565.9662889338,1166205.268811405,201360.69747752883,0.1472402081078012,1308.9999999999964
问题三方案,2024,181,6365686.324626393,848779.4780390594,348236.58754245756,5865143.43412979,1362560.4356451752,1131554.9201223862,231005.51552278898,0.16953781240052473,1308.9999999999964
问题三方案,2024,182,6331735.722201365,845618.2468193078,363610.2734190217,5849727.748801079,1455800.4813642392,1150877.946008686,304922.53535555326,0.20945352007976295,1308.9999999999964
问题三方案,2024,183,6339278.462959656,877195.3034580334,313960.08057465224,5776043.240076275,1258862.4796364345,1140089.5621868777,118772.91744955676,0.0943493982629929,1308.9999999999964
问题三方案,2024,184,6539934.073049849,863514.0764754895,335437.91258700093,6011857.90916136,1368034.7916657156,1182477.7903324896,185557.00133322598,0.1356376332412513,1308.9999999999964
问题三方案,2024,185,6267670.111969507,852875.5317234488,317550.12207829807,5732344.702324356,1273811.2181821899,1117551.479291828,156259.73889036174,0.12267103371357836,1308.9999999999964
问题三方案,2024,186,6617867.2482598955,857742.2041545295,344556.2778219355,6104681.321927302,1348421.9310488922,1172840.068776286,175581.86227260623,0.13021284972428993,1308.9999999999964
问题三方案,2024,187,6407001.054299388,860308.6561419528,348341.82708373124,5895034.225241167,1393242.914487312,1149707.2444849894,243535.67000232264,0.17479770933695316,1308.9999999999964
问题三方案,2024,188,6355112.772714021,875356.2380262609,308174.47601578984,5787931.010703549,1232845.2342210046,1128239.1022862883,104606.13193471637,0.08484936229713669,1308.9999999999964
问题三方案,2024,189,6421702.165424779,850154.0696114175,316077.63053396833,5887625.72634733,1281301.1812498006,1144224.2749428444,137076.9063069562,0.10698258014032992,1308.9999999999964
问题三方案,2024,190,6539039.91565026,875708.6038478182,341102.92642129876,6004434.23822374,1375265.0568113492,1170815.3349600858,204449.72185126343,0.14866204942725353,1308.9999999999964
问题三方案,2024,191,6380966.43528114,846939.846887923,321830.58507571265,5855857.17346893,1286926.2432307433,1153068.6589581177,133857.58427262562,0.1040134078986415,1308.9999999999964
问题三方案,2024,192,6568163.27157658,857172.9861091885,349007.395653585,6059997.681120976,1377046.277851811,1174758.5993121401,202287.67853967077,0.14689969523409124,1308.9999999999964
问题三方案,2024,193,6327382.945787959,855943.2454148382,314894.6279484042,5786334.328321525,1262006.8948674314,1143122.4172513268,118884.47761610453,0.0942027164032197,1308.9999999999964
问题三方案,2024,194,6464140.361883874,863133.728248274,317656.17774243595,5918662.811378036,1277812.4605024378,1168305.2000291934,109507.26047324436,0.08569900815506677,1308.9999999999964
问题三方案,2024,195,6560256.051771811,881679.8605835272,350162.09154737514,6028738.28273566,1409941.7439730954,1179587.897870108,230353.84610298742,0.16337827224965334,1308.9999999999964
问题三方案,2024,196,6555414.530267568,882681.7439465735,337784.98133811913,6010517.767659114,1363965.1548341094,1168498.6787634247,195466.4760706846,0.14330752906547528,1308.9999999999964
问题三方案,2024,197,6282489.682341516,851938.9709213262,312243.36954927596,5742794.080969466,1270378.2068853262,1124759.274516747,145618.9323685791,0.11462644083418518,1308.9999999999964
问题三方案,2024,198,6626617.318575453,890272.9519593483,371176.93439924374,6107521.301015348,1446024.5612037147,1173390.2764961203,272634.28470759443,0.18854056287995924,1308.9999999999964
问题三方案,2024,199,6410195.769568852,857924.5490868891,335612.5585758338,5887883.779057797,1333508.7521786036,1133566.0556477953,199942.69653080823,0.1499372960276071,1308.9999999999964
问题三方案,2025,0,6361457.008006178,897081.5866043521,342181.98919653357,5806557.410598359,1408661.695132472,1176824.296732819,231837.39839965315,0.16457989821172136,1313.9999999999964
问题三方案,2025,1,6216854.067744962,897271.5364136619,310030.2817205873,5629612.813051887,1298253.4020054594,1152095.077023461,146158.32498199842,0.11258073713207477,1313.9999999999964
问题三方案,2025,2,6470312.425457083,928055.8241337296,372498.28244726826,5914754.883770621,1533060.3448247067,1188941.344964068,344118.99986063875,0.22446539760963294,1313.9999999999964
问题三方案,2025,3,6312483.049902023,897968.6118153046,327177.4779257166,5741691.916012435,1355277.8131927606,1165448.1341185838,189829.67907417682,0.14006698643356116,1313.9999999999964
问题三方案,2025,4,6299592.122951726,909676.6522184334,324756.6029887125,5714672.073722006,1343487.049722921,1157371.886959661,186115.16276326007,0.138531415544083,1313.9999999999964
问题三方案,2025,5,6429967.041431411,934017.5872793195,328065.6843279443,5824015.138480036,1384502.9320857683,1175694.1436121534,208808.78847361496,0.15081859607118514,1313.9999999999964
问题三方案,2025,6,6611219.095425536,920605.8220830539,363754.9024131799,6054368.175755662,1493919.4487264405,1219446.3772945781,274473.0714318624,0.1837268211923002,1313.9999999999964
问题三方案,2025,7,6286593.757362842,903405.3606797134,312802.95026624756,5695991.346949376,1307472.7507936999,1162293.7851565643,145178.96563713555,0.11103785187798738,1313.9999999999964
问题三方案,2025,8,6275670.367412676,902076.6072792398,340620.63450698555,5714214.3946404215,1384463.3526578762,1150559.5719872385,233903.78067063773,0.16894905901379914,1313.9999999999964
问题三方案,2025,9,6524684.958480195,938331.1742929653,331031.47076681367,5917385.254954043,1357964.4472036483,1178287.5512450929,179676.8959585554,0.13231340211339862,1313.9999999999964
问题三方案,2025,10,6516500.754206496,920849.0343613531,333951.59362033976,5929603.313465483,1400054.9485808704,1202740.6277248159,197314.32085605455,0.14093326912351342,1313.9999999999964
问题三方案,2025,11,6599234.051754713,931358.7716148262,340137.5388443971,6008012.818984284,1400091.1495641822,1210088.738544879,190002.41101930314,0.1357071724069156,1313.9999999999964
问题三方案,2025,12,6619596.751533739,933554.9337558891,341462.617123154,6027504.434901004,1412241.3158039378,1215462.6796219947,196778.63618194312,0.1393378270270504,1313.9999999999964
问题三方案,2025,13,6635245.896351102,945442.211164685,359458.0983745891,6049261.783561006,1475457.170434908,1212518.2067271871,262938.96370772086,0.1782084691961723,1313.9999999999964
问题三方案,2025,14,6457870.822006362,921131.7057235064,362884.95822730486,5899624.07451016,1440822.3519550483,1173622.0970318743,267200.2549231739,0.18544982631662438,1313.9999999999964
问题三方案,2025,15,6333144.265089019,913624.386392089,342640.5282315971,5762160.406928528,1433184.0343256528,1173682.0055939604,259502.02873169235,0.1810667873186253,1313.9999999999964
问题三方案,2025,16,6334522.213300943,912336.4321142227,330087.17577303405,5752272.956959754,1344452.51298658,1148812.5559853357,195639.95700124418,0.1455164500876626,1313.9999999999964
问题三方案,2025,17,6376843.053953075,936254.2585910695,320575.3475868324,5761164.142948837,1352690.397231362,1174535.7609397797,178154.63629158237,0.1317039262319174,1313.9999999999964
问题三方案,2025,18,6520586.995928682,921468.6939335851,361720.75283038634,5960839.054825484,1477181.1365883918,1202638.230239322,274542.9063490699,0.18585595195396118,1313.9999999999964
问题三方案,2025,19,6531389.187390829,941133.987453016,362767.8904235689,5953023.090361382,1473673.9921021992,1180148.5763063503,293525.41579584894,0.19917934181435493,1313.9999999999964
问题三方案,2025,20,6427718.239797703,908076.5357538388,332565.8136154186,5852207.517659283,1348819.4824069,1161973.882531956,186845.59987494396,0.1385252825244839,1313.9999999999964
问题三方案,2025,21,6521010.897164056,913213.1867995586,353381.32727409876,5961179.037638596,1473244.2854532104,1208649.443964931,264594.8414882794,0.17960011391246142,1313.9999999999964
问题三方案,2025,22,6539992.6691587735,927295.4584811449,372288.72111447784,5984985.9317921065,1528881.8203317872,1194251.033482041,334630.78684974625,0.2188728928552025,1313.9999999999964
问题三方案,2025,23,6341987.944349023,904490.3305020302,344885.5514706358,5782383.165317628,1446480.157903511,1173123.1690103195,273356.98889319156,0.1889808079285289,1313.9999999999964
问题三方案,2025,24,6355234.643990301,939861.156318909,315148.1868123384,5730521.67448373,1292888.480277314,1154619.779875381,138268.70040193317,0.10694557381490138,1313.9999999999964
问题三方案,2025,25,6599009.762787812,915118.9693687283,366765.65025191585,6050656.443670999,1507645.8313476273,1210533.6750806984,297112.1562669289,0.19707026019589205,1313.9999999999964
问题三方案,2025,26,6529866.634927322,903709.6415483897,365705.5986998908,5991862.592078824,1515984.0840046068,1217726.585878065,298257.49812654173,0.19674184001897171,1313.9999999999964
问题三方案,2025,27,6313662.817402019,902737.0971443123,360632.0692225588,5771557.789480266,1480576.6787773415,1147811.8591224826,332764.8196548589,0.2247535196418572,1313.9999999999964
问题三方案,2025,28,6450712.764015542,923471.9982377801,348316.5214993691,5875557.287277131,1422276.1706067612,1187094.2558328675,235181.91477389378,0.16535601146545412,1313.9999999999964
问题三方案,2025,29,6363625.42354324,922427.8797859935,366660.5348852269,5807858.078642474,1451748.8561704615,1153383.8636631418,298364.99250731966,0.2055210797922518,1313.9999999999964
问题三方案,2025,30,6529364.954878297,927208.2599689317,370120.9979659802,5972277.692875345,1517108.7808105177,1198611.5860426812,318497.1947678365,0.2099369529702932,1313.9999999999964
问题三方案,2025,31,6424560.1144694,926996.738967777,372154.8687234166,5869718.244225039,1500677.0851448174,1158058.5794115043,342618.50573331304,0.22830928060732658,1313.9999999999964
问题三方案,2025,32,6475019.965217294,923321.5948135178,366668.5993541196,5918366.969757896,1484839.2654362791,1172928.184396213,311911.0810400662,0.21006386906694557,1313.9999999999964
问题三方案,2025,33,6430277.313304032,928741.7068110202,330838.30239371804,5832373.90888673,1345630.2324578343,1159409.5332488595,186220.69920897484,0.13838920582873432,1313.9999999999964
问题三方案,2025,34,6235245.59125716,923583.2501795975,317814.08701976086,5629476.4280973235,1297084.2718138269,1132950.523538535,164133.74827529187,0.12654054315666724,1313.9999999999964
